sending,sending_citizen_unspecified,sending_citizenship_unknown,sending_household_not_owned,sending_household_owned,sending_household_owned_unknown,sending_indigeneity,sending_internet,sending_internet_unknown,sending_marriage_unknown,sending_married,sending_no_indigeneity,sending_no_internet,sending_not_citizen,sending_rural,sending_salary_worker,sending_self_employed,sending_separated,sending_single,sending_sum_income,sending_total_pop,sending_unknown_employment_status,sending_unknown_indigeneity,sending_unpaid_worker,sending_urban,sending_weighted_avg_income,sending_weighted_avg_income_abroad,sending_weighted_avg_no_income_abroad,sending_weighted_avg_unknown_income_abroad,sending_widowed,US_MIG_05_10
11039,1062.247371,701.2954545,1085.17427,1044.685251,1359.419753,1505.173248,1891.218807,559.0434783,2047.666667,1649.755077,1050.270329,937.2572545,396.4831461,943.0467419,3639.337324,3999.898401,2335.898058,460.6397197,5707303,34594,3157.792793,855.6429725,0,1192.356863,1056.985373,731.2465431,1137.880636,1001.112,388.7051745,861
11040,983.8036913,857.1428571,1101.96788,970.247823,915.2881356,954.2800213,2348.56383,507.15,-1,1888.639237,1136.976303,898.44981,-1,982.7947269,4475.568777,2972.90625,1694.539683,389.8884758,4696776,19116,2928.555556,849.4619883,0,-1,982.7947269,987.3610315,983.2431027,535.75,399.8253968,723
11041,1514.05533,93.22222222,1523.963264,1499.993605,866.7921348,1493.79048,2117.392641,489.7959184,69.76744186,2349.133732,1510.717686,1330.358962,977.65625,991.110885,4080.912499,4495.027411,2651.099902,630.0333059,10285302,63214,735.0787879,1328.031627,0,1578.784101,1505.675895,992.3777835,1582.431034,778.02,719.8193237,138
11042,1213.883188,2058.314978,1445.435432,1142.730403,981.2800926,1136.586166,2495.501446,1143,188.6928328,1829.072743,1189.483633,960.8497625,339.6320755,737.043493,4122.16743,4108.645982,3038.952929,548.9365164,11131506,148828,3483.996154,2231.967771,0,1728.404423,1217.78973,753.8922792,1300.906711,890.0580153,629.0568252,1419
11043,1088.861433,486.4864865,926.6246023,1107.119501,0,1266.132923,2621.236152,457.7954545,53.5625,1946.775329,1001.994688,976.3016498,-1,954.213132,4929.411358,3506.570397,1728.823171,516.1106978,5799256,20262,2005.8,1571.574074,0,1796.298677,1086.124075,791.0660445,1142.657412,504.4076923,334.1988796,542
11044,1682.767227,1742.988189,1629.714841,1698.873279,1331.932331,1531.031066,2340.067191,1894.736842,-1,2760.267948,1708.295482,1508.122514,1331.589286,1508.361619,5095.03442,4208.46806,2885.691192,637.8884987,10827949,58522,3376.19084,1930.496386,0,1750.486728,1682.617887,1361.147677,1703.204743,2076.395349,802.5587045,287
11045,415.4050951,447.122807,1428.682927,358.4123277,-1,-1,1832.249389,418.9277108,-1,713.6491152,416.0009114,302.2899029,-1,414.9156328,4568.661215,3796.358491,915.3815789,184.0910014,1231930,11284,2880.625,384.1372549,0,-1,414.9156328,297.0054152,445.5050123,266.6666667,285.6085271,996
11046,1118.146238,2603.55,1111.670979,1127.632938,328.1801802,1417.742636,2417.893519,840.2941176,360,1784.4226,1109.703693,887.8247743,221.4765101,716.901225,4208.40886,4225.791594,2109.884924,461.5068256,6826305,69628,1567.266667,433.067474,0,1614.294692,1115.590969,845.3030985,1219.589377,325.5724138,406.7023582,511
12001,1825.376867,2633.626392,1846.486599,1822.97445,1213.187976,1702.527185,2624.505777,3855.220077,1317.138627,2889.888561,1864.467209,1453.463645,5423.39521,952.884625,4946.807446,4368.773065,2972.060602,824.976473,48959362,811240,1883.074858,1758.706408,0,1903.906429,1829.183623,1673.326497,1840.304033,1945.05619,817.2112722,1119
12002,357.0739355,405.9473684,571.8936022,332.8032234,122.4571429,361.0008879,1096.672897,414.7741935,-1,541.9533725,343.0675209,332.2039428,-1,266.3271835,3411.167758,1062.446237,819.5520362,213.3300187,1736622,26788,666.6666667,169.1666667,0,773.272271,356.8233537,328.747495,363.5195209,205.0546875,121.6716918,3623
12003,524.2545886,71.42424242,661.012931,501.0065794,415.7835821,956.0443213,1828.894309,384.9508929,510.6382979,825.6114029,531.4830556,440.6762152,-1,321.392848,3521.610582,1768.121766,1482.228471,241.5699412,3331256,38154,2904.777778,168.6355042,0,835.9190939,521.4099701,552.2948207,512.0513498,841.4827586,174.3307087,567
12004,182.2309519,0,309.8394216,162.1455704,114.8227848,159.6171032,1589.534884,24.90697674,0,341.1938166,993.1185185,169.8130022,-1,77.88381692,3937.703125,970.2586873,284.686747,72.12992126,1745805,19424,74.52173913,42.86206897,0,761.7355932,181.7431013,115.678618,191.9123781,434.2933333,59.56456456,4955
12005,728.3227578,535.75,686.7335423,751.4576998,266.2222222,686.2553191,1753.590717,335.3913043,500,1240.05189,817.3945128,648.29212,-1,570.7417707,3193.106897,2158.967871,1330.675,291.6874259,2019416,6586,0,566.4189189,0,903.9438276,725.6559368,615.7275242,756.581323,-1,472.3059701,500
12006,1380.622243,810.9375,717.3591133,1746.110917,1846.928571,3357.052698,3125.12115,-1,561.3529412,1893.518663,1054.543527,989.3771696,-1,299.8864469,10895.64407,2245.949227,1520.937173,1041.500382,3673700,10968,1054.380952,435.763285,0,1935.921075,1365.814916,1952.866124,831.2848635,14703.68627,266.1074627,278
12007,1148.661031,175.3295455,1064.896087,1177.163707,591.2475248,1005.851332,2377.803371,1196.851064,330.7402597,1880.467383,1153.731762,798.9509908,-1,470.9338123,4857.5829,3901.885434,1664.669919,482.807138,5616558,31478,1424.012195,820.2631579,0,1616.931826,1140.591588,658.3610698,1240.906834,1207.315457,506.6738836,392
12008,414.0800181,771.4,430.7146199,412.9409781,12.5,406.6522977,1586.285276,-1,-1,681.6211211,396.9059645,321.2541961,257.25,302.0618883,3292.023055,2262.036545,552.5121951,181.4975938,1296860,8874,417.1428571,847.9059829,0,818.7352025,414.1999098,375.8438865,420.005988,1469.357143,131.6880342,225
12009,182.5302594,-1,282.4166667,179.5376633,92.73770492,187.7237671,-1,-1,-1,352.5057471,1.4,182.3988481,-1,182.0711462,3928.923729,283.3414634,438.5692308,52.66030014,506704,5566,2206.333333,9.527777778,0,-1,182.0711462,398.6744186,174.5170893,773.6842105,21.41666667,552
12010,179.7140965,158.1428571,480.4668435,151.6905703,243.8604651,178.6885324,487.4117647,329.5333333,-1,325.6609218,191.8391753,178.535126,-1,138.8323704,2595.439577,564.2927786,435.4631579,81.24315953,2437175,27228,185.6666667,173.9646018,0,439.7131236,179.5863082,175.2333805,178.6168559,525.0666667,118.7473118,1700
12011,1181.003439,902.3797468,1217.30679,1168.07362,823.4947917,1227.971106,2683.052632,760.2716049,893,1959.99992,1143.933168,1019.440227,-1,910.5122805,4296.09899,2784.688218,2121.331974,432.7902217,7720114,60102,2056.165414,1713.328594,0,1452.727474,1179.445676,1051.09971,1189.326625,1830.051724,688.8453134,446
12012,540.0460178,129.3962264,1115.276571,476.7771334,103.0382514,385.6653007,2618.663717,428.5625,76.17777778,1033.129399,715.8051651,425.4624045,-1,196.6550299,3843.820878,2977.85189,1245.976712,173.7863554,4969918,70130,910.2526316,694.4404332,0,1378.519716,538.5582204,423.6070973,554.980499,368.787234,352.3630522,741
12013,881.3196989,389.9545455,1044.067335,836.8562891,738.4,902.1718544,2269.722933,992.7627119,428.625,1413.162673,855.7495544,779.1549112,-1,647.4817545,4006.532131,2437.922506,1942.049699,341.8074278,15939961,36292,517.8333333,983.5515021,0,1222.030299,878.4283589,664.4744055,912.050529,971.0285714,603.5555556,971
12014,1433.967183,-1,1305.770176,1475.30945,880,1447.439577,2559.080963,4000,3125,2165.79888,1413.742029,1276.571892,-1,1323.027805,4362.456972,3319.190205,2080.074766,632.6773283,5468789,15398,1993.5,2028.80597,0,1552.381217,1430.242109,923.8684211,1498.9792,910.75,687.8015873,225
12015,1189.641217,164.8461538,1176.569488,1185.745614,1071.47619,1288.294896,2129.208333,1102,-1,1884.281729,1160.200878,1015.839916,-1,778.1312619,3358.400507,3416.958549,2242.154412,550.7544725,3991010,13496,968.9565217,1238.151786,0,1538.06177,1182.871962,1120.323034,1190.692104,857.25,506.9111111,260
12016,469.2943709,472.5384615,853.6517968,410.2143774,426.3673469,1482.733333,2805.252033,871.3396226,-1,764.04,447.1241054,416.6738953,-1,467.3673534,4552.667742,2209.762887,920.7692308,200.7126473,2937659,12620,1287.310345,0,0,-1,467.3673534,373.5374907,493.1534542,464.8035714,307.9377432,203
12017,1100.508969,-1,1041.254766,1115.227897,-1,912.3980447,2126.815085,71.5,333.3333333,1697.507266,1108.535861,949.8352941,-1,977.3944713,4148.411765,3068.732348,2114.46748,507.6648794,3726746,13228,878.5,2244.880952,0,1354.175097,1094.518899,996.0049964,1121.311813,1052.416667,430.4496314,289
12018,803.0535055,428.56,889.7689685,786.179509,340.025,783.0312012,1619.299379,688.7857143,0,1330.918428,803.95596,695.8226837,-1,610.7106237,4081.213265,2355.29745,1270.903333,328.4494349,5669029,14158,412.5,819.3543046,0,1019.150228,800.8234214,667.2724665,822.1845666,1057.456522,432.9547038,370
12019,306.958873,-1,302.8162679,308.7994386,286.9074074,316.4336146,787.4310345,162.4210526,214.3076923,525.1061033,156.3314286,304.4391983,2142.875,238.1595361,2936.818702,1549.375502,438.966443,134.1119979,2315958,15026,228.1666667,215.0754717,0,383.1266171,308.2600825,297.8413002,309.9340233,120.4848485,180.7389706,1197
12020,286.3373576,350.6590909,358.1208385,282.0876747,56.72058824,285.4191914,1314.291667,-1,-1,552.1731512,465.5852273,282.4902917,241.125,205.0989213,3384.097872,924.412892,495.6666667,113.893331,2674522,20646,892.0638298,38.3875,0,727.8415165,286.5764797,415.5940902,280.5668237,82.288,158.4632517,1196
12021,996.8226273,373.8411215,1108.616195,961.9877876,999.3897959,995.3234852,2354.774559,1125.33871,604.2459016,1617.675448,1006.598751,878.2491161,-1,899.5645022,3981.465851,2097.401768,1894.701822,377.6915469,17600476,76964,1973.145161,636.4773585,0,1179.666718,994.2614989,679.6296426,1020.259583,880.1584158,708.6509681,218
12022,572.2312724,177.3791887,650.5264141,524.0898499,781.1220302,445.2857143,1210.05508,553.5101215,254.2866667,948.9697828,570.4139997,490.6426694,-1,450.1060833,3561.708728,2426.183829,1061.95539,233.5629034,3127705,39732,1221.634715,308.9078947,0,872.0901354,559.9247458,503.6876292,569.488185,616.8645533,199.6115183,209
12023,1022.927593,732.7258065,1128.096466,976.9821145,1168.794118,1059.31743,2271.63806,953.3333333,571.4285714,1678.510197,979.2805036,879.4584935,128.5714286,770.2703653,4031.045147,2949.548795,1960.264706,438.850036,13871112,27278,853.6296296,1345.509695,0,1244.536781,1017.018256,809.0230481,1089.20783,934.4358974,666.2428058,335
12024,454.7367062,1286,617.0124031,424.2863821,-1,422.1451659,3119,964.25,-1,826.0925812,921.8428571,449.8671329,-1,454.7165334,3147.227876,2502.860294,814.8571429,154.0433699,1293748,7754,-1,227.3428571,0,-1,454.7165334,251.154519,474.1552564,500.3255814,164.125,225
12025,507.1759817,0,708.8800558,487.4715211,324.0714286,527.2885439,1759.268657,584.2089552,765.2857143,880.6572569,498.5025535,494.8195801,-1,435.131209,3426.598632,1563.06016,1016.347222,188.874796,4064691,16652,1067.029412,531.1614583,0,740.5743243,505.7140283,603.4098174,494.7069577,464.8833333,272.6033333,134
12026,302.6829502,147.7931034,361.9946761,278.5601286,98.92307692,271.1533149,928.0972973,354.5454545,771.3,417.418912,307.6692822,270.5532544,-1,299.5219329,3139.728346,1287.56338,290.853211,198.6642857,659615,8526,1238.111111,223.0306122,0,-1,299.5219329,393.361809,284.000821,357.1666667,124.4285714,256
12027,647.7161644,173.3595506,665.7684816,624.5686464,836.5270758,1248.764103,1937.386431,476.5625,-1,977.6463037,630.3877595,544.3721293,-1,494.0367021,3880.041951,2859.758127,1433.545977,288.6876898,2566970,19564,1884.54,561.4564315,0,1129.649867,641.016561,458.3340104,737.6500405,844.8198758,204.6068966,519
12028,627.7911327,142.5981308,852.9416831,583.5912498,212.0754717,549.7302115,2001.319665,721.0952381,-1,1118.199812,872.8133294,556.2306146,-1,382.4109218,3410.17231,1837.283887,1250.149477,254.0453243,8276494,146626,685.920398,663.8485037,0,1196.524681,626.945985,551.8923749,629.1297267,815.0054054,345.2299342,1061
12029,1924.064221,1751.583106,1736.736057,1999.855878,1274.830435,1591.628375,2890.731946,549.538,33.25,3103.940112,2009.292708,1372.455854,-1,776.7709539,5243.103925,4036.163856,3476.795925,823.0941822,22809833,273400,2115.333333,1623.487805,0,2121.824395,1922.841105,1668.715026,1939.96918,1172.946792,1633.416856,468
12030,953.2642144,366.5789474,1182.104578,891.37923,508.1571429,1021.586218,2126.805054,784.609375,564.3,1688.674509,919.4895617,811.5356604,459.2142857,461.0403712,4130.84886,2837.85008,1563.883721,315.2135774,9945746,20928,770.4833333,999.4492188,0,1293.250244,950.4726682,713.7915129,995.3429979,890.6964286,651.1264368,377
12031,308.295416,-1,462.3816254,258.175693,1073.684211,159.1598513,394.7368421,1700,500,537.8886218,340.0344104,295.1610669,-1,297.9700782,3811.141304,3120.984127,718.1343284,114.7226075,608824,5898,419.0833333,428.5714286,0,3950,307.8772465,268.9102362,318.8460208,-1,103.8043478,392
12032,273.3768383,612.2142857,558.0467354,218.6084195,360.4569536,296.8218511,1927.270019,642.9107143,193.5483871,465.2522523,275.7476008,223.5987258,-1,99.88137401,3298.157945,1193.56917,731.3093923,137.2186239,1806993,36972,2123.777778,127.3262599,0,828.7835028,274.3589203,433.6657754,265.4373949,68.50413223,172.4193084,1660
12033,831.3576398,-1,939.0118711,791.9497246,770.968254,748.5426465,1467.336634,-1,-1,1392.564908,974.4137931,726.7622045,80.375,624.6927923,3280.128734,3219.299799,1275.191837,390.7731407,3127282,15048,214.3,1071.569892,0,1051.000562,826.1747741,726.1755162,850.6721445,146.0909091,322.7716895,330
12034,927.9783005,784.6410256,893.6128373,922.9228468,1783.764463,696.3799891,2105.899573,1022.076923,-1,1537.025185,1096.73903,730.9562564,-1,603.2569625,3966.242862,3248.38163,1534.989498,355.2443285,4521962,36346,164.106383,747.8771084,0,1142.969129,926.4962307,750.6315402,972.7636221,2415.545455,303.3949814,327
12035,1836.121084,1509.541985,1684.635851,1923.724574,1552.341085,1719.026568,2583.804033,1045.594203,-1,3009.748467,1865.776889,1397.106895,-1,1192.71159,4945.776901,4298.511859,3140.049891,729.3259834,17323252,153358,923.6923077,1891.627768,0,1911.875834,1834.837596,1447.691629,1877.457795,727.3139535,767.9827175,544
12036,604.4686673,461.5384615,883.8654867,566.4765548,2180,450.7417349,2151.134831,97.40909091,-1,1036.424034,776.8867778,580.994615,-1,505.5046432,4341.429368,2794.074169,1159.224138,257.5683962,3397115,11364,178.5833333,1035.583333,0,856.4716981,603.7161211,492.0500963,617.9949239,233.4390244,240.3853659,146
12037,482.7907574,-1,493.1699346,485.1948104,-1,759.2200772,1457.835498,321.5,-1,842.2180451,426.4861057,408.7095767,2571.4,241.1588555,2205.439252,1987.125436,882.0757576,213.5075708,994104,6242,500,714.2708333,0,940.0402194,486.1368151,324.193825,523.3364854,-1,72.01980198,867
12038,1727.921028,1078.231111,1886.476299,1669.242595,1140.678092,1932.04392,2592.311398,1747.671141,963.0727273,2716.073706,1660.55335,1455.05753,349.5145631,1026.343288,4766.187678,3976.788945,2615.003634,736.3858555,20133343,149670,1149.014409,1773.051845,0,2021.548069,1724.070475,1107.466898,1776.145664,1586.2607,1109.192016,545
12039,947.0299149,96.45,1125.795331,884.367525,825.6176471,1044.334477,2291.900062,1402.636364,-1,1583.919724,924.7812763,742.2130307,-1,424.7093023,4216.576382,2841.765483,1788.488017,341.1622511,4661991,25234,1524.734694,1106.678788,0,1501.59135,943.7328208,808.3312236,957.6045155,2144.450549,522.1037567,213
12040,641.0594578,1200,469.5092425,688.6248629,663.0458716,476.4801892,1514.140171,368.6,-1,1158.200035,667.4849821,601.5771438,-1,301.4898336,4036.042709,1602.609185,865.6737805,205.6940367,3481952,26016,499.0666667,639.2534884,0,883.976836,641.7217097,512.5672396,657.2935492,389.6171171,347.8923077,236
12041,318.6584294,76.70526316,552.3067568,305.9161649,397.1824324,321.451598,2099.166667,298.0916667,-1,630.2040234,363.688588,309.2110031,-1,317.350721,3798.022913,952.2635983,544.5670732,130.5364555,4449857,36616,391.3670886,122.8545082,0,-1,317.350721,310.7242178,319.4010002,198.2379032,318.3204952,2097
12042,684.3948784,1767.875,698.0391389,684.2869208,535.75,600.8210752,1969.857955,372.8,-1,1194.168312,1015.82256,635.8379164,-1,556.2476471,4133.376623,1005.995215,947.9918699,300.3472803,3194526,18636,1600.636364,1118.870229,0,1035.173948,685.6677399,995.309417,669.7920904,794.7272727,281.2798165,482
12043,92.74190501,0,228.9330406,85.69620534,83.04102564,91.42692512,486.1967213,0,436.2,192.8828538,407.3928571,91.6810363,-1,50.53260939,3810.010582,884.1264045,192.2808642,32.1646778,1767197,38232,83.42857143,0,0,282.0309159,92.4459615,114.7587776,90.82083549,57.96,22.00156986,3284
12044,951.4996012,1281,1058.706644,929.8282473,0,1154.904338,2522.025572,837.6363636,666.6666667,1604.515075,919.430836,741.12219,-1,483.0476049,4815.8625,2223.858124,1548.965517,378.9094203,3270330,12562,-1,843.373494,0,1492.054795,952.1291196,564.4030227,978.5587935,879.5,425.8928571,217
12045,451.065855,931.9230769,562.7689916,432.2961132,192.9078014,349.8746843,1297.016322,505.5384615,384.6153846,770.3055715,908.7402835,386.5473577,-1,211.7926047,3219.660362,2097.864385,969.0837209,199.534407,2771827,25418,325.7,723.5394737,0,780.997026,452.7493902,507.2668097,446.503951,330.3958333,360.2722892,371
12046,1094.678917,961.9111111,1605.470139,971.9651708,1090.713499,864.5672385,2966.087708,1382.457143,493.7058824,1927.672589,1327.058014,895.9278378,-1,551.2682416,4510.105055,2464.069418,1808.348602,449.960502,9728394,67048,1562.46988,769.6876155,0,1325.342457,1093.702064,1143.396404,1089.075858,1223.822835,916.9316629,320
12047,159.1532211,-1,273.7037037,142.4669712,23.80555556,310.0775194,4400,0,0,272.0906535,166.8688143,152.4593107,-1,158.1892126,3684.649485,2851.208955,487,67.98636859,548442,6946,-1,18.01801802,0,0,157.9159228,146.0038314,161.2655659,77.93181818,61.15625,1458
12048,1214.90995,1099.590164,1300.537305,1183.434554,899.8308458,1388.220582,2024.378767,951.9294118,581.25,1908.596812,1200.598522,1055.714027,1703.703704,735.4444594,4109.232647,3172.04959,2366.770011,542.5030098,6865323,44050,2105.8,1043.458493,0,1459.726501,1215.788967,1030.528814,1240.419135,847.6,948.4897959,161
12049,1056.719336,833.3333333,1063.305771,1041.551047,1549.403509,909.8848397,2233.962329,1228.6,-1,1720.768665,1066.648487,933.7201429,254,793.5535936,3378.784387,3051.81745,1410.087137,476.7043535,3510007,13000,906.6153846,1189.461538,0,1308.083741,1052.560154,779.3095599,1081.294057,7200,392.354232,436
12050,1226.09861,671,1177.111518,1246.624293,983.008,1205.714823,1815.291786,759.3959391,541.8095238,1992.021074,1227.6946,1012.48227,-1,920.7187879,3826.846674,3410.599892,2002.548293,511.4874944,6731310,37724,2247.422764,862.5748219,0,1323.770198,1217.996448,1044.564516,1253.978276,714.103139,502.3648485,144
